transaction_id,parent,parent_type,child,child_type,rel_type,date
2153/12_tr_376,Minister of Small & Medium Business and Enterprise Development,minister,Small and Medium Enterprise Authority,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_377,Minister of Industries and Supply Chain Management,minister,Ceylon Industrial Development Board,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_378,Minister of Industries and Supply Chain Management,minister,Sri Lanka Institute of Textile and Apparels,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_379,Minister of Industries and Supply Chain Management,minister,Department of Textile Industries,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_380,Minister of Industries and Supply Chain Management,minister,Kahatagaha Graphite,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_381,Minister of Industries and Supply Chain Management,minister,Lanka Leyland Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_382,Minister of Industries and Supply Chain Management,minister,Lanka Ashok Leyland Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_383,Minister of Industries and Supply Chain Management,minister,Lanka Cement Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_384,Minister of Industries and Supply Chain Management,minister,Sri Lanka Cement Corporation,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_385,Minister of Industries and Supply Chain Management,minister,Lanka Textile Mills Emporium Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_386,Minister of Industries and Supply Chain Management,minister,Lanka Salusala Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_387,Minister of Industries and Supply Chain Management,minister,National Paper Corporation Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_388,Minister of Industries and Supply Chain Management,minister,Lanka Mineral Sands Company,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_389,Minister of Industries and Supply Chain Management,minister,Paranthan Chemicals Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_390,Minister of Industries and Supply Chain Management,minister,Bogala Graphite Lanka Limited,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_391,Minister of Industries and Supply Chain Management,minister,Lanka Phosphate Company Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_392,Minister of Industries and Supply Chain Management,minister,Ceylon Ceramics Corporation (Brick and Tiles Division),department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_393,Minister of Industries and Supply Chain Management,minister,Kahagolle Engineering Services Company Ltd. (KESCO),department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_394,Minister of Industries and Supply Chain Management,minister,BCC (Pvt.) Limited,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_395,Minister of Industries and Supply Chain Management,minister,Palmyrah Development Board,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_396,Minister of Industries and Supply Chain Management,minister,Manthai Salt Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_397,Minister of Industries and Supply Chain Management,minister,Elephant Pass Saltern,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_398,Minister of Industries and Supply Chain Management,minister,National Gem and Jewellery Authority,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_399,Minister of Industries and Supply Chain Management,minister,Gem and Jewellery Research Institute,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_400,Minister of Transport Services Management,minister,Department of Sri Lanka Railways,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_401,Minister of Transport Services Management,minister,Sri Lanka Central Transport Board,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_402,Minister of Transport Services Management,minister,National Transport Medical Institute,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_403,Minister of Transport Services Management,minister,Department of Motor Traffic,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_404,Minister of Transport Services Management,minister,National Transport Commission,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_405,Minister of Transport Services Management,minister,Lakdiva Engineering Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_406,Minister of Transport Services Management,minister,Werahara Engineering Services Ltd. (WESCO),department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_407,Minister of Transport Services Management,minister,National Council on Road Safety,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_408,Minister of Power & Energy,minister,Ceylon Electricity Board and its subsidiary Companies,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_409,Minister of Power & Energy,minister,Lanka Electricity Company,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_410,Minister of Power & Energy,minister,Lanka Coal Company (Pvt.) Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_411,Minister of Power & Energy,minister,LTL Holdings (Pvt.) Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_412,Minister of Power & Energy,minister,Sri Lanka Sustainable Energy Authority,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_413,Minister of Power & Energy,minister,Sri Lanka Atomic Energy Board,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_414,Minister of Power & Energy,minister,Sri Lanka Atomic Energy Regulatory Council,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_415,Minister of Power & Energy,minister,Ceylon Petroleum Corporation,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_416,Minister of Power & Energy,minister,Ceylon Petroleum Storage Terminal Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_417,Minister of Power & Energy,minister,Petroleum Resources Development Secretariat,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_418,Minister of Power & Energy,minister,Polipto Lanka (Pvt.) Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_419,Minister of Environment and Wildlife Resources,minister,Department of Forest Conservation,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_420,Minister of Environment and Wildlife Resources,minister,Central Environmental Authority,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_421,Minister of Environment and Wildlife Resources,minister,Geological Survey and Mines Bureau,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_422,Minister of Environment and Wildlife Resources,minister,GSMB Technical Services (Pvt.) Ltd,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_423,Minister of Environment and Wildlife Resources,minister,State Timber Corporation,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_424,Minister of Environment and Wildlife Resources,minister,Lanka Timber Plant and Industries,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_425,Minister of Environment and Wildlife Resources,minister,Marine Environment Protection Authority,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_426,Minister of Environment and Wildlife Resources,minister,Department of Coast Conservation and Coastal Resource Management,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_427,Minister of Environment and Wildlife Resources,minister,Department of National Zoological Gardens,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_428,Minister of Environment and Wildlife Resources,minister,Department of National Botanical Gardens,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_429,Minister of Environment and Wildlife Resources,minister,Department of Wildlife Conservation,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_430,Minister of Environment and Wildlife Resources,minister,Wildlife Trust,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_431,Minister of Lands & Land Development,minister,Department of Land Commissioner General,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_432,Minister of Lands & Land Development,minister,Land Reform Commission,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_433,Minister of Lands & Land Development,minister,Department of Land Settlement,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_434,Minister of Lands & Land Development,minister,Department of Surveyor General,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_435,Minister of Lands & Land Development,minister,Institute of Surveying and Mapping,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_436,Minister of Lands & Land Development,minister,Land Survey Council,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_437,Minister of Lands & Land Development,minister,Department of Land Use Policy Planning,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_438,Minister of Plantation Industries and Export Agriculture,minister,National Institute of Plantation Management,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_439,Minister of Plantation Industries and Export Agriculture,minister,Sri Lanka Tea Board,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_440,Minister of Plantation Industries and Export Agriculture,minister,Tea Small Holdings Development Authority,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_441,Minister of Plantation Industries and Export Agriculture,minister,Tea Shakthi Fund,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_442,Minister of Plantation Industries and Export Agriculture,minister,Tea Research Institute,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_443,Minister of Plantation Industries and Export Agriculture,minister,Tea and Rubber Estates (Control and Fragmentation) Board,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_444,Minister of Plantation Industries and Export Agriculture,minister,Kalubovitiyana Tea Factory Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_445,Minister of Plantation Industries and Export Agriculture,minister,Janatha Estate Development Board,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_446,Minister of Plantation Industries and Export Agriculture,minister,Sri Lanka State Plantation Corporation,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_447,Minister of Plantation Industries and Export Agriculture,minister,Elkaduwa Plantation Company Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_448,Minister of Plantation Industries and Export Agriculture,minister,Kurunegala Plantation Company Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_449,Minister of Plantation Industries and Export Agriculture,minister,Chilaw Plantation Company Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_450,Minister of Plantation Industries and Export Agriculture,minister,Galoya Plantation (Pvt.) Company,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_451,Minister of Plantation Industries and Export Agriculture,minister,Department of Rubber Development,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_452,Minister of Plantation Industries and Export Agriculture,minister,Thurusaviya Fund,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_453,Minister of Plantation Industries and Export Agriculture,minister,Rubber Research Institute,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_454,Minister of Plantation Industries and Export Agriculture,minister,Sri Lanka Rubber Manufacturing and Export Corporation,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_455,Minister of Plantation Industries and Export Agriculture,minister,Coconut Cultivation Board,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_456,Minister of Plantation Industries and Export Agriculture,minister,Coconut Development Authority,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_457,Minister of Plantation Industries and Export Agriculture,minister,Coconut Research Institute,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_458,Minister of Plantation Industries and Export Agriculture,minister,Kapruka Fund,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_459,Minister of Plantation Industries and Export Agriculture,minister,Sri Lanka Cashew Corporation,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_460,Minister of Plantation Industries and Export Agriculture,minister,Hingurana Sugar Industry Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_461,Minister of Plantation Industries and Export Agriculture,minister,Ceylon Sugar (Pvt.) Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_462,Minister of Plantation Industries and Export Agriculture,minister,Kantale Sugar Company Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_463,Minister of Plantation Industries and Export Agriculture,minister,Sugar Cane Research Institute,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_464,Minister of Plantation Industries and Export Agriculture,minister,Department of Export Agriculture,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_465,Minister of Plantation Industries and Export Agriculture,minister,Spices and Allied Products Marketing Board,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_466,Minister of Industrial Export and Investment Promotion,minister,"Assets vested to the Secretary to the Treasury, under the Act, No. 43 of 2011",department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_467,Minister of Industrial Export and Investment Promotion,minister,Sri Lanka Export Development Board,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_468,Minister of Tourism and Civil Aviation,minister,Sri Lanka Tourism Promotion Bureau,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_469,Minister of Tourism and Civil Aviation,minister,Sri Lanka Tourism Development Authority,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_470,Minister of Tourism and Civil Aviation,minister,Sri Lanka Institute of Tourism and Hotel Management,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_471,Minister of Tourism and Civil Aviation,minister,Sri Lanka Exhibition and Convention Bureau,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_472,Minister of Tourism and Civil Aviation,minister,Civil Aviation Authority,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_473,Minister of Tourism and Civil Aviation,minister,Airport and Aviation Services (Sri Lanka) Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_474,Minister of Tourism and Civil Aviation,minister,Sri Lankan Air Line Limited and its subsidiaries.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
